ID;Curso;Semana do 1º Semestre;Semana do 2º Semestre;Semana do Ano;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
9171;LS, LS-PL;7;-;43;Teorias Sociológicas Clássicas;L5411TP01;SA1;30;Qua;14:30:00;16:00:00;19/10/2022;Sala de Aulas normal;C2.01
9172;LS, LS-PL;6;-;42;Teorias Sociológicas Clássicas;L5411TP01;SA1;30;Qua;14:30:00;16:00:00;12/10/2022;Sala de Aulas normal;C2.01
9173;LS, LS-PL;4;-;40;Teorias Sociológicas Clássicas;L5411TP01;SA1;30;Qua;14:30:00;16:00:00;28/09/2022;Sala/anfiteatro aulas;C2.01
9174;LS, LS-PL;3;-;39;Teorias Sociológicas Clássicas;L5411TP01;SA1;30;Qua;14:30:00;16:00:00;21/09/2022;Sala/anfiteatro aulas;C2.01
9175;MPDRH;14;-;50;Temas e Fontes de Investigação em Economia;00617PL01;MPDRHA1;33;Qua;20:00:00;22:00:00;07/12/2022;Sala Aulas Mestrado;AA2.25
9176;MPDRH;11;-;46;Temas e Fontes de Investigação em Economia;00617PL01;MPDRHA1;33;Qui;20:00:00;22:00:00;10/11/2022;Sala Aulas Mestrado;AA2.25
9177;MPDRH;15;-;51;Temas e Fontes de Investigação em Economia;00617PL01;MPDRHA1;33;Ter;18:00:00;20:00:00;13/12/2022;Sala Aulas Mestrado;AA2.25
9178;MPDRH;15;-;51;Temas e Fontes de Investigação em Economia;00617PL01;MPDRHA1;33;Ter;20:00:00;22:00:00;13/12/2022;Sala Aulas Mestrado;AA2.25
9179;MPDRH;12;-;48;Temas e Fontes de Investigação em Economia;00617PL01;MPDRHA1;33;Ter;20:00:00;22:00:00;22/11/2022;Sala Aulas Mestrado;AA2.25
9180;LSS-PL;14;-;49;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;02/12/2022;Sala de Aulas normal;2E07
9181;LSS-PL;13;-;48;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;25/11/2022;Sala de Aulas normal;
9182;LSS-PL;12;-;47;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;18/11/2022;Sala de Aulas normal;2E07
9183;LSS-PL;11;-;46;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;11/11/2022;Sala de Aulas normal;2E07
9184;LSS-PL;10;-;45;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;04/11/2022;Sala de Aulas normal;2E07
9185;LSS-PL;9;-;44;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;28/10/2022;Sala de Aulas normal;2E07
9186;LSS-PL;8;-;43;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;21/10/2022;Sala de Aulas normal;2E07
9187;LSS-PL;7;-;42;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;14/10/2022;Sala de Aulas normal;
9188;LSS-PL;6;-;41;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;07/10/2022;Sala de Aulas normal;
9189;LSS-PL;5;-;40;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;30/09/2022;Sala de Aulas normal;2E07
9190;LSS-PL;4;-;39;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;23/09/2022;Sala de Aulas normal;2E07
9191;LSS-PL;3;-;38;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;16:30:00;18:00:00;16/09/2022;Sala de Aulas normal;2E07
9192;LSS-PL;14;-;49;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;02/12/2022;Sala de Aulas normal;2E07
9193;LSS-PL;13;-;48;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;25/11/2022;Sala de Aulas normal;
9194;LSS-PL;12;-;47;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;18/11/2022;Sala de Aulas normal;2E07
9195;LSS-PL;11;-;46;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;11/11/2022;Sala de Aulas normal;2E07
9196;LSS-PL;10;-;45;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;04/11/2022;Sala de Aulas normal;2E07
9197;LSS-PL;9;-;44;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;28/10/2022;Sala de Aulas normal;2E07
9198;LSS-PL;8;-;43;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;21/10/2022;Sala de Aulas normal;2E07
9199;LSS-PL;7;-;42;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;14/10/2022;Sala de Aulas normal;
9200;LSS-PL;6;-;41;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;07/10/2022;Sala de Aulas normal;
9201;LSS-PL;5;-;40;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;30/09/2022;Sala de Aulas normal;2E07
9202;LSS-PL;4;-;39;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;23/09/2022;Sala de Aulas normal;2E07
9203;LSS-PL;3;-;38;Serviço Social com Crianças, Jovens e Famílias;00446TP01;SS-PL-B1;31;Sex;18:00:00;19:30:00;16/09/2022;Sala de Aulas normal;2E07
9204;METI;14;-;50;Dissertação em Engenharia de Telecomunicações e Informática (2020);DETIT02;METI-PL-B1;9;Qua;18:00:00;19:30:00;07/12/2022;Não necessita de sala;
9205;METI;13;-;49;Dissertação em Engenharia de Telecomunicações e Informática (2020);DETIT02;METI-PL-B1;9;Qua;18:00:00;19:30:00;30/11/2022;Não necessita de sala;
9206;METI;12;-;48;Dissertação em Engenharia de Telecomunicações e Informática (2020);DETIT02;METI-PL-B1;9;Qua;18:00:00;19:30:00;23/11/2022;Não necessita de sala;
9207;METI;10;-;46;Dissertação em Engenharia de Telecomunicações e Informática (2020);DETIT02;METI-PL-B1;9;Qua;18:00:00;19:30:00;09/11/2022;Não necessita de sala;
9208;METI;11;-;47;Dissertação em Engenharia de Telecomunicações e Informática (2020);DETIT02;METI-PL-B1;9;Qua;19:30:00;21:00:00;16/11/2022;Sala Aulas Mestrado;
9209;METI;9;-;45;Dissertação em Engenharia de Telecomunicações e Informática (2020);DETIT02;METI-PL-B1;9;Qua;19:30:00;21:00:00;02/11/2022;Sala Aulas Mestrado;
9210;LE;15;-;51;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;14/12/2022;Sala/anfiteatro aulas;
9211;LE;14;-;50;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;AA3.26
9212;LE;13;-;49;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;AA3.26
9213;LE;12;-;48;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;AA3.26
9214;LE;11;-;47;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;AA3.26
9215;LE;10;-;46;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;AA3.26
9216;LE;9;-;45;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;AA3.26
9217;LE;8;-;44;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;AA3.26
9218;LE;7;-;43;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;AA3.26
9219;LE;6;-;42;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;
9220;LE;4;-;40;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;AA3.26
9221;LE;3;-;39;Introdução à Ciência Económica;00248TP05;EA3;31;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;AA3.26
9222;LE;15;-;50;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;09/12/2022;Sala/anfiteatro aulas;AA3.26
9223;LE;14;-;49;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;02/12/2022;Sala de Aulas normal;AA3.26
9224;LE;13;-;48;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;25/11/2022;Sala de Aulas normal;AA3.26
9225;LE;12;-;47;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;18/11/2022;Sala de Aulas normal;AA3.26
9226;LE;11;-;46;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;11/11/2022;Sala de Aulas normal;AA3.26
9227;LE;10;-;45;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;04/11/2022;Sala de Aulas normal;AA3.26
9228;LE;9;-;44;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;28/10/2022;Sala de Aulas normal;AA3.26
9229;LE;8;-;43;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;21/10/2022;Sala de Aulas normal;AA3.26
9230;LE;7;-;42;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;14/10/2022;Sala de Aulas normal;AA3.26
9231;LE;6;-;41;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;07/10/2022;Sala de Aulas normal;AA3.26
9232;LE;5;-;40;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;30/09/2022;Sala de Aulas normal;AA3.26
9233;LE;4;-;39;Introdução à Ciência Económica;00248TP05;EA3;31;Sex;11:00:00;12:30:00;23/09/2022;Sala de Aulas normal;AA3.26
9234;LEI, LEI-PL;15;-;50;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;09/12/2022;Sala/anfiteatro aulas;C5.08
9235;LEI, LEI-PL;14;-;49;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;02/12/2022;Sala/anfiteatro aulas;C5.08
9236;LEI, LEI-PL;13;-;48;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;25/11/2022;Sala/anfiteatro aulas;C5.08
9237;LEI, LEI-PL;12;-;47;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;18/11/2022;Sala/anfiteatro aulas;C5.08
9238;LEI, LEI-PL;11;-;46;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;11/11/2022;Sala/anfiteatro aulas;C5.08
9239;LEI, LEI-PL;10;-;45;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;04/11/2022;Não necessita de sala;
9240;LEI, LEI-PL;9;-;44;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;28/10/2022;Laboratório de Informática;D1.09
9241;LEI, LEI-PL;8;-;43;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;21/10/2022;Sala/anfiteatro aulas;C5.08
9242;LEI, LEI-PL;7;-;42;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;14/10/2022;Laboratório de Informática;D1.09
9243;LEI, LEI-PL;5;-;40;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;30/09/2022;Laboratório de Informática;D1.09
9244;LEI, LEI-PL;4;-;39;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;23/09/2022;Sala/anfiteatro aulas;C5.08
9245;LEI, LEI-PL;3;-;38;Agentes Autónomos;03727PL08;EI-PL-C2, EI-PL-C1;51;Sex;18:00:00;19:30:00;16/09/2022;Laboratório de Informática;D1.09
9246;MED;10;-;45;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;20:00:00;22:00:00;04/11/2022;Sala Aulas Mestrado;2E04
9247;MED;9;-;44;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;20:00:00;22:00:00;28/10/2022;Sala Aulas Mestrado;2E04
9248;MED;8;-;43;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;20:00:00;22:00:00;21/10/2022;Sala Aulas Mestrado;2E04
9249;MED;7;-;42;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;20:00:00;22:00:00;14/10/2022;Sala Aulas Mestrado;2E04
9250;MED;6;-;41;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;20:00:00;22:00:00;07/10/2022;Sala Aulas Mestrado;C6.08
9251;MED;10;-;45;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;18:00:00;20:00:00;04/11/2022;Sala Aulas Mestrado;2E04
9252;MED;9;-;44;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;18:00:00;20:00:00;28/10/2022;Sala Aulas Mestrado;2E04
9253;MED;8;-;43;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;18:00:00;20:00:00;21/10/2022;Sala Aulas Mestrado;2E04
9254;MED;7;-;42;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;18:00:00;20:00:00;14/10/2022;Sala Aulas Mestrado;2E04
9255;MED;6;-;41;Metodologias de Planeamento e Avaliação de Projectos de Desenvolvimento;MPAPDTP01;MEDA1;33;Sex;18:00:00;20:00:00;07/10/2022;Sala Aulas Mestrado;C6.08
9256;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;10;-;46;Escrita de Textos Técnicos e Científicos;00665TP02;CT-ESPP-01, CI-CT-04;27;Seg;09:00:00;11:00:00;07/11/2022;Sala de Aulas normal;D1.07
9257;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;9;-;45;Escrita de Textos Técnicos e Científicos;00665TP02;CT-ESPP-01, CI-CT-04;27;Seg;09:00:00;11:00:00;31/10/2022;Sala de Aulas normal;D1.07
9258;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;8;-;44;Escrita de Textos Técnicos e Científicos;00665TP02;CT-ESPP-01, CI-CT-04;27;Seg;09:00:00;11:00:00;24/10/2022;Sala de Aulas normal;D1.07
9259;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;7;-;43;Escrita de Textos Técnicos e Científicos;00665TP02;CT-ESPP-01, CI-CT-04;27;Seg;09:00:00;11:00:00;17/10/2022;Sala de Aulas normal;D1.07
9260;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;6;-;42;Escrita de Textos Técnicos e Científicos;00665TP02;CT-ESPP-01, CI-CT-04;27;Seg;09:00:00;11:00:00;10/10/2022;Sala de Aulas normal;D1.07
9261;CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;5;-;41;Escrita de Textos Técnicos e Científicos;00665TP02;CT-ESPP-01, CI-CT-04;27;Seg;09:00:00;11:00:00;03/10/2022;Sala de Aulas normal;D1.07
9262;LETI;14;-;50;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;06/12/2022;Laboratório de Electrónica;C7.08
9263;LETI;13;-;49;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;29/11/2022;Laboratório de Electrónica;C7.08
9264;LETI;12;-;48;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;22/11/2022;Sala/anfiteatro aulas;1E03
9265;LETI;11;-;47;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;15/11/2022;Laboratório de Electrónica;C7.08
9266;LETI;10;-;46;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;08/11/2022;Laboratório de Electrónica;C7.08
9267;LETI;8;-;44;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;25/10/2022;Sala/anfiteatro aulas;1E03
9268;LETI;7;-;43;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;18/10/2022;Sala/anfiteatro aulas;1E03
9269;LETI;6;-;42;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;11/10/2022;Lab ISTA;C7.08
9270;LETI;5;-;41;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;04/10/2022;Laboratório de Electrónica;C7.08
9271;LETI;4;-;40;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;27/09/2022;Sala/anfiteatro aulas;1E03
9272;LETI;3;-;39;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;20/09/2022;Sala/anfiteatro aulas;1E03
9273;LETI;2;-;38;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;09:30:00;11:00:00;13/09/2022;Sala/anfiteatro aulas;1E03
9274;LETI;14;-;50;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;06/12/2022;Laboratório de Electrónica;C7.08
9275;LETI;13;-;49;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;29/11/2022;Laboratório de Electrónica;C7.08
9276;LETI;12;-;48;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;22/11/2022;Sala/anfiteatro aulas;1E03
9277;LETI;11;-;47;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;15/11/2022;Laboratório de Electrónica;C7.08
9278;LETI;10;-;46;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;08/11/2022;Laboratório de Electrónica;C7.08
9279;LETI;8;-;44;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;25/10/2022;Sala/anfiteatro aulas;1E03
9280;LETI;7;-;43;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;18/10/2022;Sala/anfiteatro aulas;1E03
9281;LETI;6;-;42;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;11/10/2022;Lab ISTA;C7.08
9282;LETI;5;-;41;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;04/10/2022;Laboratório de Electrónica;C7.08
9283;LETI;4;-;40;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;27/09/2022;Sala/anfiteatro aulas;1E03
9284;LETI;3;-;39;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;20/09/2022;Sala/anfiteatro aulas;1E03
9285;LETI;2;-;38;Teoria dos Circuitos;L2001TP02;ET-B9, ET-B8, ET-B7, ET-B12, ET-B11, ET-B10;25;Ter;08:00:00;09:30:00;13/09/2022;Sala/anfiteatro aulas;1E03
9286;LGM;13;-;49;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;28/11/2022;Sala de Aulas normal;C4.01
9287;LGM;12;-;48;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;21/11/2022;Sala de Aulas normal;C4.01
9288;LGM;11;-;47;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;14/11/2022;Sala de Aulas normal;C4.01
9289;LGM;10;-;46;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;07/11/2022;Sala de Aulas normal;C4.01
9290;LGM;9;-;45;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;31/10/2022;Sala de Aulas normal;C4.01
9291;LGM;8;-;44;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;24/10/2022;Sala de Aulas normal;C4.01
9292;LGM;7;-;43;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;17/10/2022;Sala de Aulas normal;C4.01
9293;LGM;6;-;42;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;10/10/2022;Sala de Aulas normal;C4.01
9294;LGM;5;-;41;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;03/10/2022;Sala de Aulas normal;C4.01
9295;LGM;4;-;40;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;26/09/2022;Sala de Aulas normal;C4.01
9296;LGM;3;-;39;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;19/09/2022;Sala de Aulas normal;C4.01
9297;LGM;2;-;38;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Seg;09:30:00;11:00:00;12/09/2022;Sala de Aulas normal;C4.01
9298;LGM;14;-;50;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;06/12/2022;Sala de Aulas normal;C4.01
9299;LGM;13;-;49;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;29/11/2022;Sala de Aulas normal;C4.01
9300;LGM;12;-;48;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;22/11/2022;Sala de Aulas normal;C4.01
9301;LGM;11;-;47;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;15/11/2022;Sala de Aulas normal;C4.01
9302;LGM;10;-;46;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;08/11/2022;Sala de Aulas normal;C4.01
9303;LGM;8;-;44;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;25/10/2022;Sala de Aulas normal;C4.01
9304;LGM;7;-;43;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;18/10/2022;Sala de Aulas normal;C4.01
9305;LGM;6;-;42;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;11/10/2022;Sala de Aulas normal;C4.01
9306;LGM;5;-;41;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;04/10/2022;Sala de Aulas normal;C4.01
9307;LGM;4;-;40;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;27/09/2022;Sala de Aulas normal;C4.01
9308;LGM;3;-;39;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;20/09/2022;Sala de Aulas normal;C4.01
9309;LGM;2;-;38;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Ter;09:30:00;11:00:00;13/09/2022;Sala de Aulas normal;C4.01
9310;LGM;16;-;51;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;15/12/2022;Sala de Aulas normal;C4.01
9311;LGM;13;-;48;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;24/11/2022;Sala de Aulas normal;C4.01
9312;LGM;12;-;47;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;17/11/2022;Sala de Aulas normal;C4.01
9313;LGM;11;-;46;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;10/11/2022;Sala de Aulas normal;C4.01
9314;LGM;10;-;45;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;03/11/2022;Sala de Aulas normal;C4.01
9315;LGM;9;-;44;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;27/10/2022;Sala de Aulas normal;C4.01
9316;LGM;8;-;43;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;20/10/2022;Sala de Aulas normal;C4.01
9317;LGM;7;-;42;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;13/10/2022;Sala de Aulas normal;C4.01
9318;LGM;6;-;41;Análise de Dados em Marketing;ADMktTP01;GMKB1;46;Qui;09:30:00;11:00:00;06/10/2022;Sala de Aulas normal;C4.01
